strategy,symbol,market_type,from,to,quantity,fee_rate,cooldown_seconds,close_mode,it_breakout_n,it_cooldown_bars,it_sep_gate,it_sl_atr,it_trend_ema,rows_total,rows_sqlite,rows_api,missing_ranges,candles_fed,warmup_candles,signal_count,entry_signal_count,trade_count,net_pnl,gross_profit,gross_loss,total_fees,return_pct,win_rate,profit_factor,max_drawdown_pct,exit_code,error
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,1.5,200,19589,19589,0,0,19589,426,50,50,50,-15.38395380000006,1.431315400000006,-16.815269200000067,15.752953800000004,0.0,0.04,0.08511998130841701,14085.4125454546,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,1.5,200,19589,19589,0,0,19589,426,47,47,47,-16.14207739999998,0.18519180000002328,-16.327269200000003,14.7954774,0.0,0.0425531914893617,0.011342484633010352,14774.615818181801,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,1.5,200,19589,19589,0,0,19589,385,52,52,52,-18.176286600000033,0.08606180000001165,-18.262348400000043,16.3736866,0.0,0.019230769230769232,0.004712526456893761,56199.650000010195,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,1.5,200,19589,19589,0,0,19589,385,50,50,50,-16.10438200000001,1.431315400000006,-17.53569740000002,15.751182000000004,0.0,0.04,0.08162295273183741,49804.88271605836,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,1.5,200,19589,19589,0,0,19589,426,47,47,47,-16.354436199999938,0.18679340000002914,-16.541229599999966,14.797036199999997,0.0,0.0425531914893617,0.01129259459647604,14967.669272727215,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,1.5,400,19589,19589,0,0,19589,531,52,52,52,-19.34928380000009,0.08606180000001165,-19.4353456000001,16.3866838,0.0,0.019230769230769232,0.004428107519735137,26177.20188678848,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,1.5,400,19589,19589,0,0,19589,531,49,49,49,-15.181295200000148,1.448562600000006,-16.629857800000156,15.4392952,0.0,0.061224489795918366,0.08710613268142271,20559.966576816398,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,1.5,400,19589,19589,0,0,19589,531,46,46,46,-15.726312200000061,0.2422570000000117,-15.968569200000072,14.481312199999996,0.0,0.043478260869565216,0.01517086452554626,21294.49083557627,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,1.5,400,19589,19589,0,0,19589,531,52,52,52,-17.560579600000036,0.8163596000000173,-18.376939200000052,16.382979600000002,0.0,0.038461538461538464,0.044423045160861985,23766.54932614189,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,1.5,400,19589,19589,0,0,19589,531,49,49,49,-15.373172800000116,1.448562600000006,-16.821735400000122,15.440772799999998,0.0,0.061224489795918366,0.08611255411852427,20818.56172506429,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,1.5,400,19589,19589,0,0,19589,531,46,46,46,-16.241772000000054,0.08606180000001165,-16.327833800000068,14.479371999999996,0.0,0.021739130434782608,0.005270864528276328,21989.180592988552,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,2.5,200,19589,19589,0,0,19589,319,49,49,49,-17.63593140000004,0.15707560000001164,-17.793007000000053,15.391331400000002,0.0,0.061224489795918366,0.008827940100288343,18821.795541404786,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,2.5,200,19589,19589,0,0,19589,319,51,51,51,-16.833758000000163,1.4394665999999943,-18.27322460000015,16.054558000000004,0.0,0.058823529411764705,0.07877463510189561,17970.231422508794,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,2.5,200,19589,19589,0,0,19589,319,49,49,49,-16.110432000000046,0.3935325999999826,-16.503964600000028,15.437232000000002,0.0,0.061224489795918366,0.023844731222943966,17202.369426754813,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,2.5,200,19589,19589,0,0,19589,319,50,50,50,-16.80906720000003,0.1652268,-16.97429400000003,15.712667200000004,0.0,0.08,0.009733942395483412,17944.020382168947,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,2.5,200,19589,19589,0,0,19589,319,50,50,50,-15.92988480000013,1.4509233999999884,-17.380808200000118,15.746684800000004,0.0,0.08,0.08347847714008941,17010.70573248735,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,2.5,200,19589,19589,0,0,19589,319,49,49,49,-15.66400580000002,0.5057209999999942,-16.169726800000017,15.438205800000002,0.0,0.10204081632653061,0.031275791252081867,16728.456263272743,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,2.5,400,19589,19589,0,0,19589,531,46,46,46,-17.197821600000097,0.08606180000001165,-17.28388340000011,14.462621600000002,0.0,0.021739130434782608,0.0049793092216770625,23277.657142853637,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,2.5,400,19589,19589,0,0,19589,531,49,49,49,-15.893085200000186,1.4567137999999944,-17.34979900000018,15.425885200000005,0.0,0.08163265306122448,0.08396142226200888,21519.252291102013,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,2.5,400,19589,19589,0,0,19589,531,48,48,48,-16.361686800000147,0.3818766000000058,-16.743563400000152,15.1176868,0.0,0.0625,0.022807367277625164,22150.790835576252,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,2.5,400,19589,19589,0,0,19589,531,47,47,47,-15.987416400000134,0.09421300000000002,-16.081629400000136,14.786616400000003,0.0,0.0425531914893617,0.00585842377389938,21646.3832884065,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,2.5,400,19589,19589,0,0,19589,531,49,49,49,-14.427577600000216,1.4567137999999944,-15.884291400000208,15.428377600000003,0.0,0.08163265306122448,0.09170782399521929,19544.174663070015,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,2.5,400,19589,19589,0,0,19589,531,48,48,48,-16.409439000000134,0.3818766000000058,-16.79131560000014,15.117638999999999,0.0,0.0625,0.02274250625126733,22215.146900266252,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,3.5,200,19589,19589,0,0,19589,319,49,49,49,-18.538529000000082,0.23030260000001165,-18.76883160000009,15.381129000000003,0.0,0.08163265306122448,0.012270481450747875,19779.967091298855,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,3.5,200,19589,19589,0,0,19589,319,51,51,51,-17.469820400000188,1.5714494,-19.041269800000187,16.046620400000002,0.0,0.09803921568627451,0.08252860321321558,18645.45690021595,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,3.5,200,19589,19589,0,0,19589,319,51,51,51,-15.802121800000156,1.535728200000029,-17.33785000000018,16.059521800000002,0.0,0.1568627450980392,0.08857662282232301,16875.07622081007,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,3.5,200,19589,19589,0,0,19589,319,47,47,47,-17.433875000000008,0.29720960000000585,-17.731084600000017,14.775275,0.0,0.1276595744680851,0.01676206541815302,18607.29830148964,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,3.5,200,19589,19589,0,0,19589,319,51,51,51,-15.877969400000154,2.429433200000029,-18.30740260000018,16.057369400000002,0.0,0.13725490196078433,0.13270223270230616,16955.593842890765,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,3.5,200,19589,19589,0,0,19589,319,51,51,51,-15.815834400000139,1.5373298000000348,-17.35316420000017,16.0590344,0.0,0.1568627450980392,0.08859074819334792,16889.63312102237,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,3.5,400,19589,19589,0,0,19589,531,46,46,46,-18.004563800000117,0.15928880000001167,-18.163852600000126,14.463563800000003,0.0,0.043478260869565216,0.008769549253004319,24364.91078166751,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,3.5,400,19589,19589,0,0,19589,531,50,50,50,-16.6111708000002,1.7163826000000235,-18.32755340000022,15.734770800000003,0.0,0.14,0.0936503941655411,22487.022641506188,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,3.5,400,19589,19589,0,0,19589,531,53,53,53,-18.26717000000015,1.4249422000000407,-19.692112200000185,16.681169999999998,0.0,0.1320754716981132,0.07236106444691226,24718.827493257795,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,3.5,400,19589,19589,0,0,19589,531,48,48,48,-16.13480020000009,0.9564936000000115,-17.0912938000001,15.105800200000003,0.0,0.10416666666666667,0.055963791342701394,21845.013746627435,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,3.5,400,19589,19589,0,0,19589,531,51,51,51,-15.056558200000191,2.446680400000029,-17.503238600000213,16.056358200000002,0.0,0.1568627450980392,0.13978443966364026,5300.736352199904,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,3.5,400,19589,19589,0,0,19589,531,53,53,53,-18.314922200000137,1.4249422000000407,-19.739864400000172,16.681122199999997,0.0,0.1320754716981132,0.07218601765065966,24783.183557947796,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,5,200,19589,19589,0,0,19589,319,46,46,46,-19.080830600000102,0.18059460000001157,-19.26142520000011,14.453030600000002,0.0,0.06521739130434782,0.00937597286414769,20355.658811044206,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,5,200,19589,19589,0,0,19589,319,48,48,48,-17.95557560000012,1.6267008000000176,-19.582276400000136,15.111975600000005,0.0,0.10416666666666667,0.08307005614526032,19161.12059448349,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,5,200,19589,19589,0,0,19589,319,50,50,50,-17.65558300000012,1.2924888000000059,-18.948071800000132,15.734983,0.0,0.14,0.06821215444201541,18842.65711253014,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,5,200,19589,19589,0,0,19589,319,47,47,47,-18.164337800000073,0.39595300000004074,-18.560290800000114,14.774137799999998,0.0,0.10638297872340426,0.021333340315984613,19382.736518050362,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,5,200,19589,19589,0,0,19589,319,51,51,51,-16.40314980000015,2.500545400000023,-18.903695200000175,16.050549800000002,0.0,0.13725490196078433,0.13227812729439267,17513.11019108619,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,5,200,19589,19589,0,0,19589,319,50,50,50,-18.001427400000093,1.2076170000000293,-19.209044400000124,15.7348274,0.0,0.12,0.0628671044146278,19209.795541404914,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,5,400,19589,19589,0,0,19589,531,45,45,45,-17.874679400000094,0.6401562000000001,-18.51483560000009,14.144079399999999,0.0,0.08888888888888889,0.03457531105488168,24189.86442048152,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.3,5,400,19589,19589,0,0,19589,531,49,49,49,-16.838251200000173,2.159010000000006,-18.997261200000175,15.416251199999996,0.0,0.14285714285714285,0.11364848739353998,22793.06091643872,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.5,5,400,19589,19589,0,0,19589,531,51,51,51,-19.290330600000093,1.3945490000000174,-20.684879600000105,16.0453306,0.0,0.11764705882352941,0.06741876322064791,26097.75013476694,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.15,5,400,19589,19589,0,0,19589,531,47,47,47,-15.760046600000077,1.5250732000000173,-17.285119800000093,14.786246599999998,0.0,0.14893617021276595,0.08823040960352552,21339.95498651968,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.3,5,400,19589,19589,0,0,19589,531,50,50,50,-15.066305800000176,2.8893078000000116,-17.955613600000184,15.737305799999996,0.0,0.16,0.1609138993723936,20404.994339619694,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,60,0.5,5,400,19589,19589,0,0,19589,531,51,51,51,-19.33808280000008,1.3945490000000174,-20.732631800000092,16.045282800000003,0.0,0.11764705882352941,0.06726348171581435,26162.106199456935,0,
